business_id,name,city,state,stars,category
gP5wF34lgcfI1yAaS4Vu4A,Bacio,erdenheim,PA,3.5,Italian
JyNpbNWtGbYzNlhbwE8ngA,"Ramen, etc.",Sparks,NV,3.5,Japanese
6d25hRt6Hz4SPc9Ih327gw,MAFIAoZA'S - Nashville,Nashville,TN,3.5,Italian
50U2XFZe8ZmGb4zxvwR-zA,Taco Bell,Indianapolis,IN,3.0,Mexican
YajautTNwCHcMFKmSkabcg,Popi's Italian Restaurant,Philadelphia,PA,3.5,Italian
pQ-oo8Bai2VuTqxy0bhLgQ,Kurry Korner,Philadelphia,PA,4.0,Thai
-7wXZWnKe26iwJY_5z_AAw,La Fava Restaurant and Bar,Glen Mills,PA,4.0,Mediterranean
vWmh3kJuehx3tDp6rrtqgA,Local Taco,Nashville,TN,3.5,Mexican
rfTkCo2tqruWjJQhXv7fXA,Boston Market,Mount Holly,NJ,3.0,American
mYG4cx0aoZv7SIilWEqxVg,Emiliano’s carnitas,East Norriton,PA,5.0,Mexican
yafQdtH4wvyyD7lqjbzMhg,Savarino's Cucina,Nashville,TN,3.0,Italian
qE4HLK7Djz943V5OWWHrwA,Astra Pizza,St Petersburg,FL,4.0,Italian
-EAUflIYeDktN8f7wHpHOg,The Tailgate,Indianapolis,IN,3.5,American
IKUyS4hPLDgyMT0T_iOuzg,Venice Pizza & Italian Eatery,Pitman,NJ,2.0,Italian
EcvYjxzZ47YmdxbEzoGToA,Everything Dolce,St. Petersburg,FL,4.0,American
SUththHA3pfnkQT3Tu27IQ,Pat's Pizza & Pasta,New Castle,DE,3.0,Italian
0exAfLiQVzBZGlJjtzAw4Q,Five Guys,Florissant,MO,3.0,American
SvnBM39YoBHHiOsuUWYSvw,Phamous Phil's Fried Chicken & BBQ - Limerick,Limerick,PA,3.5,American
k5KoKw-Vn21Du3HismOxtA,Tuscan Bistro,Sewell,NJ,4.0,Italian
izam2SZbp1f55jrScJ4Agw,PrimoHoagies,Bensalem,PA,3.0,Italian
5sxnpz9DGsaRvVHl5JfV7A,Whiskey Wings Temple Terrace,Temple Terrace,FL,3.5,American
lNOab7pDoLn6tVkksgKQYQ,La Matta Pizza,Runnemede,NJ,2.5,Italian
vKmq69OKCTW83LRDIbTsaw,MB Grill,Sparks,NV,4.0,American
jigDkvD3IrEl37ID-o14tA,Viet Kitchen,Philadelphia,PA,3.0,Vietnamese
hwK5v_44MC9YDx2Yr9PTdQ,Bubba Gump Shrimp,Madeira Beach,FL,2.5,American
G-3364B-eVslDufNEpHAOQ,IHOP,Alton,IL,2.0,American
zirdGUy6URMii7VM-8DoBQ,Bayou Market and Cafe,St. Petersburg,FL,5.0,American
ygZLyV7MO8r2oKizQ6sI-g,Golden Dragon,Trenton,NJ,4.5,Chinese
pLJKpk57xNCZVeSTKea28w,New Chong Weh,Saint Louis,MO,3.0,Chinese
yw268vFr_cu7iTDpsocxgg,Philly Phamous,Bristol,PA,4.0,American
TmmbBvrTHI_NEQUIAjxyFQ,Copper Rock Craft Eatery,Tucson,AZ,4.0,American
xzDBoVc1QfPzq9MsSE8T1A,Mandarin House,Carmel,IN,3.0,Chinese
0bLvKEwQaFYovyfpZ0HdJA,Five Guys,Tucson,AZ,3.5,American
V3Gh4rItcAgvsAHnXPBxWg,Pho Le,Berlin Township,NJ,4.0,Vietnamese
AjvNb6r1rzuj3CcRS5aSww,Pacific Cafe,Creve Coeur,MO,3.0,Vietnamese
ey2F1-Vh60vczNAk0kEnFQ,District Donuts Sliders Brew,Jefferson,LA,4.0,American
jZ2aeMkMMAquRGRRg4Gv2g,India Sizzling,Fishers,IN,4.0,Indian
fBc5T97oE9Dd-DvG04FHKA,Tacos 1989,Nashville,TN,4.0,Mexican
XcijfFEBsmdnUm0o-t9c3A,Arigato Japanese Steak House,Clearwater,FL,3.0,Japanese
xhhEADOeOG4FL9aEd36g1g,Pizza Hut,Harleysville,PA,1.5,Italian
bJJWjoYM8SMB9c4l1VKA1Q,Drougie's Pizza,Philadelphia,PA,2.5,Italian
rJp5gLpoSSrO6RExbCTR8A,Thai Lanna 2,Port Richey,FL,4.5,Thai
dDMJ-H6e_RvoxwoXai79Rw,Sapporo,Gallatin,TN,4.5,Korean
_HH5CmB4e7uWnck0_MxfTA,Mama Mia’s Italian Restaurant,Wood River,IL,3.5,Mediterranean
vx8d8r0tpVKnVNNKSdb_iQ,Chica's Taco Bar,Clearwater,FL,3.5,Mexican
Xjc6SWcOXzsyjMGFlVxt2w,Ludwig Bavarian Haus,Indianapolis,IN,3.5,American
nnWPSAuwbfnKRVVJmd6www,Youma,Philadelphia,PA,3.5,African
o37egH3jB6egfgCbHIdoCA,The Italian Kitchen,Nashville,TN,2.5,Italian
op4ocMBW0jDfKL7YI3PbpQ,Taco Bell,Indianapolis,IN,1.5,Mexican
PYSsPOcHprXNNVBVw5XQRA,Jay's Family Restaurant,Nashville,TN,4.0,American
BPB9Tnq7peZo8MHf_egrBA,Sapporo Steak House Indianapolis,Indianapolis,IN,3.5,Japanese
HnHAbKQmecWR4VCvub0AdA,Max's Brew Bar,Philadelphia,PA,2.0,American
z2T2XoI9IykDGGeqHa_-SQ,General Tso Inn,Indianapolis,IN,4.0,Chinese
9zOvOmU2O6WDmhbwrc-QmQ,Mr. Baja Fish,Tucson,AZ,4.0,Mexican
rB067lnTKVSiMU46z24BHg,The Moon Under Water,Saint Petersburg,FL,3.5,Indian
BoEcsaokOWStr04tQqr24A,Lotus Inn,Berwyn,PA,3.5,Chinese
dKPXqfCJxsZHSRj1tbdhVg,The Big Easy,Tampa,FL,4.0,American
ODJi28l49yt15sEYqwE6Nw,Tir Na Nog Kitchen & Irish Pub,Cherry Hill,NJ,3.0,American
Tm1-GfbxXnpw6cPO_Vh7jQ,Xilo Mexican,Tampa,FL,4.0,Mexican
z2VWuz6iYD-MLA5QRQuC3w,World of Falafel,Newtown,PA,4.0,Mediterranean
DYnmd_2TIyJDDm6lO2zlTg,Chili's,Jenkintown,PA,2.0,American
FtGvIankbtTeC7YMflVgqg,Del Pietros Ristorante D'italiano,Saint Louis,MO,3.5,Italian
JHhhnSp_4u_09ue_FU5A8Q,Lion's Choice,Ballwin,MO,3.5,American
6Gx45ltNNZvjzVBO6ZgVOg,Three Kings Public House,St. Louis,MO,4.0,American
XizJ8cE3ciU0SeLSTlJb2g,Panda Express,Tucson,AZ,2.0,Chinese
YXaCcpETNtxrNNK6TbUTlw,Sachi Ramen And Robata Bar,Santa Barbara,CA,4.0,Japanese
xvu0enRUvnfsG8MDZAnu2A,Bacon Nation,Nashville,TN,2.5,American
w-0Gm5hKaX6mHRXoA0Ylrg,Fiorella's Cafe,New Orleans,LA,3.5,French
o62Bm9NyZ20u8EHuhRPB4g,Chao Baan,St. Louis,MO,4.5,Thai
HH9x7WcNQR3cnwkHo_YL0w,Mimi Blue Meatballs,Indianapolis,IN,4.0,Italian
eJ89fTOlPlobL7RhKqBdbg,Twin Peaks,Brentwood,TN,3.5,American
1Ly-Njk6U0kEq3TFnCgeWw,Cantina Laredo,Clayton,MO,3.5,Mexican
t_dFqhmPDbeS8xPVv71Aqg,Ricardo's Mexican Restaurant,Gallatin,TN,4.0,Mexican
T5CI6X0oz31jyNCmeqS2JQ,Taco Bell,Marrero,LA,1.5,Mexican
0JaJPPwiltLOLC6IEjjC1g,Ruffini's,Thorndale,PA,2.0,Italian
OUikHNadXyEsu93DiPLvtw,Lime Light,Doylestown,PA,3.0,Italian
E2pnXjGvwr4zzmeQZjX-iQ,Thai Cuisine,St. Charles,MO,2.5,Thai
ZdMr2rrZAYfPVewtd29ifw,Kennett,Philadelphia,PA,4.0,American
gmYNsG1R5u3e3FueeowAEg,Filiberto's Mexican Food,Tucson,AZ,3.0,Mexican
mOmfuqURaJWaZnCrPsPt7A,Acapulco Tropical,Tampa,FL,4.0,Mexican
gCFZNl-evg8_x3iKtCBp6A,Bravos,Pennsville,NJ,3.5,Italian
RW7yGyblB2pU6VT56LRCiw,Ichicoro Imoto,Tampa,FL,3.0,Japanese
DIG_4Jkj7YxgK7vha3XO6A,Red Lobster,Philadelphia,PA,2.0,American
X0KU6OBAW9I1QFsFBq-Jhg,Timeout Entertainment and Grill,Barrington,NJ,4.5,American
vEhuYWMnJq9XmWp6JOjYLQ,Mi Carreta Restaurant and Bakery,St. Petersburg,FL,4.5,American
6uHasEJMm7k4ef0r2O7PbA,L&L Hawaiian Barbecue,Reno,NV,3.0,Hawaiian
w6ZVMJwAC-iWBojzJXDhzQ,IHOP,Riverview,FL,3.0,American
9G3YciHeZYY6qfVGHBCHJQ,District Taco,Abington,PA,3.5,Mexican
dovCDmzbIMJRZDXCtt6L_w,Han Way,Largo,FL,4.0,Thai
nQfH7T3neXbTa6Xkz7IFoQ,Lou/Na,Nashville,TN,4.0,American
ZTh7O_meLI31wi1gA_nk8Q,Sushi Sake,Saint Louis,MO,3.5,Japanese
DxzL49yhgQ2CxZvmcXV_YA,Cali - South Tampa,Tampa,FL,4.5,American
DEC1Vvr0duxaenxeowGj8Q,Gladstone's Grilled Chicken,Tampa,FL,3.5,American
Q_A9tD0dmFY4hEjMCdgXdw,Avero Bar Italiano,Wayne,PA,4.0,Italian
HJgtcCoIIFGvn-Smox5rqA,Hiro's Tokyo Japanese Steak House & Sushi Bar,New Port Richey,FL,2.5,Japanese
CFqHpJScxhi1jxkiHpzx0g,Arabica's Cafe,Terrytown,LA,4.0,Greek
5zvzRSpiHd4p30idGRaomQ,La Botana Tacos,Tucson,AZ,4.0,Mexican
iOYiyO3Fa9Dm-umVZL-KIQ,Steak ’n Shake,Tampa,FL,2.0,American
oTJhmThZgMnURLlFmlDxUg,Allegro Grille,Maple Glen,PA,3.0,Italian
yuv85baU8zlcSVtge_j1eg,Bad Wolf Bar & Grill,Gretna,LA,4.0,American
BblrgSEwTG2SUmBaGepFqw,Pizza Hut,Saint Louis,MO,1.5,Italian
X5pLH_HQG0ckmsqkjDxEHA,Buoy's Waterfront Bar & Grill,St Pete Beach,FL,4.5,American
s8TE6aXrwEQmODAmYlguUA,Riliberto's Fresh Mexican Food,Tucson,AZ,2.5,Mexican
nFFCuRvcmvStV4Mwl6gFBg,Veggie Lovers,Philadelphia,PA,3.5,Chinese
OIGWeqqmbLUkbs2GmJSuvA,Villa Mexican Food,Tucson,AZ,3.5,Mexican
pqHCY2NE8_aVl0EsDRbUtg,Famous Dave's Bar-B-Que,Tucson,AZ,3.0,American
I0ueofqd_oBxaHWKSjCpMQ,Burrito Bandito,Sparks,NV,4.0,Mexican
dB2e0wNXmLbnsVc_tyhkAg,Waffle House,Bridgeton,MO,2.5,American
iVo3rDG0Fsr8QzZid2u8Zg,Arena Diner,Trenton,NJ,3.5,American
LdXB3D3gl3ckxZutLmen1g,Miso Hungry,Santa Barbara,CA,4.0,Japanese
rUtvphBrmi4PJIS90iWsvQ,Bistro Chopstix,Indianapolis,IN,3.0,Japanese
uwVsjotoIE21G78LKwLXDA,Oronzo Italian,Tampa,FL,4.5,Italian
Qqo7TItt-GRiNNXahVQXMw,Popeyes Louisiana Kitchen,Saint Louis,MO,1.5,American
1ODBqsrWYKcby46CHOYjRw,Golden Feather Mardi Gras Indian Restaurant Gallery,New Orleans,LA,5.0,African
z1k4Fn6gTZdgx0IfkbvrBw,Stir Crazy Fresh Asian Grill,Creve Coeur,MO,3.0,Chinese
0JpbgItuNiP4KJ4PQ3YvRQ,Ms. P's Soulful Dash Bar and Grill,Saint Louis,MO,4.0,American
15BlJKQfD-SLJTebWa14EQ,Roxy,Reno,NV,4.0,American
R-EyNFeHpHmmp6Gj4tVTZA,Chateau Pub & Restaurant,Kenner,LA,3.0,American
qnprJxrjwuEivitA8V2aEQ,Fiorella,Philadelphia,PA,4.5,Italian
Jv8lYSZPxY0rzkSpgo7BIw,Big Boyz Burgers and More,Berkeley,MO,4.0,Chinese
yIw9cW6siE-vEVYyC8KMKQ,Soul D'lysh & Catering,Philadelphia,PA,3.0,American
20m52kISMU-pXPGDIuez2Q,Epazote Kitchen & Cocktails,Tucson,AZ,3.5,Mexican
wLcQnDmCGe-DZY3gZY6myg,Tacos el Velvet Elvis,Tucson,AZ,5.0,Mexican
j5siJykDq7GWzgSdpOjhdw,Jack Brown's Beer & Burger Joint,Nashville,TN,4.0,American
GcPLrAz1XFWAgxHc5QXqyw,Jaffa Street,Tampa,FL,4.5,Mediterranean
_8cLL7stUAkPpWLBI09GHA,Amigos restaurant & Pizza,Cheltenham,PA,4.5,American
34-i9B0d0r0575-x6xDTsw,Pizzacato,Philadelphia,PA,3.0,Italian
1XoIXcIttDtoDKYnMRHKRQ,QDOBA Mexican Eats,Conshohocken,PA,2.5,Mexican
RK05A9eb4axdX9JvpEzNXw,Gusto at The Theatres at Canal Place,New Orleans,LA,3.0,Mediterranean
Eg9InViFO0EYOP40Im8Hpw,Que Rico! Cuban Cafe,New Orleans,LA,4.5,Spanish
_ElX5QsAd-CXxlW0vt8Ftw,Amber Indian Restaurant,Indianapolis,IN,3.5,Indian
V5vBQ_LyE99i4EcfjAtyVw,El Amigo Market,Reno,NV,4.5,Mexican
TRo4MkPEtdZAkM1G6C_i1w,Provecho Mexican Grill,Huntingdon Valley,PA,4.0,Mexican
Un-UDVOuv1co3TMmGaumxA,Shoreline Beach Cafe,Santa Barbara,CA,4.0,Mexican
m_t0u1Z9bPmKRdEVBa-MJQ,Hissho Sushi,Nashville,TN,3.0,Japanese
-gGywiFaJHb84GxW76DIZw,Bocci Wine Bar,Clayton,MO,4.0,Mediterranean
Mna6U7kUX36l8-dpDt-U-A,Gianfranco Pizza Rustica,Philadelphia,PA,4.0,Italian
q9JGf4DBh2mN5Qo6XPXBeQ,Pho 1,Largo,FL,4.0,Vietnamese
q2FkEgZpw68SzKFaHGnwQg,Bucket's Grill,Tampa,FL,3.5,American
dq1SaBM4b7GZ6w2d2OmH_A,GuGu Asian Table,Kennett Square,PA,4.5,Chinese
n38QafGVzbdjavNHtCcpqA,12th Street Cantina,Philadelphia,PA,3.0,Mexican
UjFLIhKTOiFcQiziOA9rgA,Mizado Latin Kitchen,New Orleans,LA,4.0,Mexican
TMQT3p3jSFOs4-yzUHWBAQ,Patti's Kitchen,Pinellas Park,FL,4.5,Thai
cwQ0bsmDmI23ZWktA3uIxA,Casa De Don Juan,Ruskin,FL,3.5,Mexican
tbaO_yPfrZ1a3P1U99nRLw,Wing King of Fletcher,Tampa,FL,4.0,American
7D5-a53BLau19RpMu-L3zg,Beachbum Berry's Latitude 29,New Orleans,LA,4.0,Hawaiian
R32_LaNcLXyS2-dtrcuBGw,Roghani’s Restaurant,Eagle,ID,4.5,French
61denhyyLqB_WB7HF99y2Q,Lolis Mexican Cravings,Temple Terrace,FL,4.0,Mexican
24eGG105XL98jPPKOgCRxg,Duke's,Nashville,TN,4.0,American
AwmsqV6rXxBf8ycphKzQnA,Ford's Garage,Tampa,FL,3.5,American
BDue9WNaX46-oNbEMBYUUQ,SoBro Cafe,Indianapolis,IN,4.0,American
1VK4DvxSpVcQqUizv33mcw,Capriotti's Sandwich Shop,Reno,NV,4.0,American
cZUstroF7UTUQyG5jNjWdQ,Pattinis Bistro & Skate,Tampa,FL,3.0,American
uGlq_H-hwPMLpEOABesDRA,El Indio,O'Fallon,IL,3.0,Mexican
PKkp_1Xv0yQphvgY0UkOxA,Firehouse Saloon & Grill,Virginia City,NV,4.5,American
X-tcDNuuEwUqJf9Sp9ELuA,Fazzi's Bar & Grill,Collinsville,IL,4.0,Greek
rxDacmv7QbZPk-hXOkCffA,Pizza Hut,Boise,ID,2.0,Italian
NFlZbHZvVNeioAUF9IM60w,Casa Carollo's Family Restaurant,Marlton,NJ,3.0,Italian
lqnxbW_tBgxpo7iLPXc60A,Xochi Modern Taqueria & More,Ambler,PA,4.5,Mexican
faYU9nWyhiYeSwiP05ojvQ,First Watch,Clearwater,FL,4.5,American
7d9X9wnm_35UcdJRJNu_Sw,China King,Indianapolis,IN,4.0,Chinese
BnffoBFNuGmNAksel7AX8g,Cavanaugh's Restaurant,Philadelphia,PA,3.0,American
bbWRELNpKXXnFgQMkGVT_g,Trolley Car Station,Philadelphia,PA,3.0,American
f8TyUEoSWQEgH257GkzlXw,Bob's Sunrise Cafe,Boise,ID,3.0,American
JkltEvXieBxXmOYwDZdCVQ,Pancheros Mexican Grill,Marlton,NJ,3.0,Mexican
rE4O6LDXL2Di3MqW5s33dA,Jose's Mexican Restaurant,Greenbrier,TN,4.0,Mexican
EUjqIw0cCJuNfgwJEdoQOQ,Johnny Carino's,Meridian,ID,2.5,Italian
N4Y4xjyAjBhiacMp6LlD6w,Mandarin Inn,Spring House,PA,3.5,Chinese
pRhfAK-K0hiM9GJ9d6jsyg,Champps Kitchen + Bar,Indianapolis,IN,2.5,American
b0zp6rgcv7ZcjToRoVhcmQ,Salon by Sucré,New Orleans,LA,4.0,French
_YSZrx4FdocYt0u3pFLrUA,Poke Bros,Feasterville Trevose,PA,4.0,Hawaiian
Vg0_7YIyaabkDHKoWV8V9g,Hot Chicks,Nashville,TN,4.0,American
06pNHtxgPhGhZpM0Z2uzNw,Hollister Brewing Company,Goleta,CA,3.5,American
Nxa362GcR1WWK2og8uJ_sQ,The Clover & the Bee,Webster Groves,MO,4.0,Italian
nAd3BP1_c7cBAby3MVOvVA,China Max,Franklin,TN,2.5,Chinese
2bKj3ux8xCT-0qGWUFhlvQ,Noodles & Company,Indianapolis,IN,3.5,Greek
sKkIIJHAFev0a28vboj60g,BoomBozz Craft Pizza & Taphouse,Nashville,TN,3.5,American
02euPBQRCGkdt2AnJQzJUQ,Seoul Taco Food Truck,Saint Louis,MO,4.0,Korean
M-CLnuyl8HvYv68y9Emu-w,Papa John's Pizza,Tucson,AZ,3.0,Italian
AfJGl98uhjhRTYJbhDPuuQ,Asian Cafe,Pennsville,NJ,3.5,Chinese
3-JrimUGgzBVCR4bex_89g,Los Patios,Danville,IN,4.0,Mexican
cdoWqdOxg8YIAlLL6Ab8_Q,Otto by Polpo,Bryn Mawr,PA,3.5,Italian
FxUa0gboDPCMDu0uRwLyrg,Aztlan Mexican Grill,Lambertville,NJ,4.5,Mexican
JhcAR32Mck-dXTMsz1OSFQ,Jed's Sports Bar & Grille,Nashville,TN,3.0,American
r0K5FxiEhJUDlyMX-6c_Iw,R Beach,Spring Hill,FL,4.0,American
T9ipW3BH2_wTUNEGOBpYVQ,Taco Bell,Tucson,AZ,1.5,Mexican
-Wg-4lsLfS3etcFDz6GPpw,The Pub by Wegmans,Glen Mills,PA,3.0,American
cTra1xx8NBSp_x7IFi7qXw,Muscle Maker Grill,Turnersville,NJ,4.0,Italian
igVQ5MMq4L06c1cqwyR_Ug,Pizza Village,Burlington,NJ,3.0,Italian
UcJbErL_KZbzKzxddiaIwQ,The Lively,Boise,ID,4.0,American
vqI7o8HWzuz92lPLh_gXtA,Firehouse Subs,Brentwood,TN,3.0,American
mmjgO6oSB2KuG0wOKqohtQ,The Kebob Factory,Rosemont,PA,3.0,Indian
DOm_JiWOlKMlMlCeKITmZw,Taco Bell,Indianapolis,IN,2.0,Mexican
bJvn95qeKCYsPs3Y5lfqsg,LongHorn Steakhouse,Jenkintown,PA,3.5,American
dgm6jrUZj-vAWa1OU5rbNQ,Yiro Yiro,Philadelphia,PA,4.5,Greek
R8CIWGd0SADUQI0X_bydFg,Asher Amens African Cafe,Tampa,FL,3.0,African
UP8jx6-pJqnl1E081De-Ig,Double Decker Pizza - Chadds Ford,Chadds Ford,PA,2.5,Italian
SpRO8L2yZGNcHQPs0uak-Q,Panda Express,Mount Juliet,TN,2.5,Chinese
uzHR9nIc9Es2dLpKDPXRZA,Woodlands Indian Vegetarian Cuisine,Nashville,TN,4.0,Indian
yj0SWZvJ0tGwAywoVxPT5A,Dig,Philadelphia,PA,4.5,American
rq-IStayoNpr-bUHkQDlhg,Tropicalisimo Restaurant & Lounge,Indianapolis,IN,3.5,American
3wq2chcgOs5D7f6KHcINmg,Yummy Sushi & Hibachi,New Orleans,LA,4.0,American
6DFobber72AV0mnBV5KeQQ,Anne's Kitchen Table,Glenside,PA,4.5,American
MmHZ2VyK1rZJlVg3ueXOuw,Max & Erma's,Carmel,IN,3.0,American
T9C1od-JorSPXwXgzSqM9Q,David's Mai Lai Wah,Philadelphia,PA,3.0,Chinese
RkyEwJMQymYAjQ5yXw6q3w,Massa,Ambler,PA,3.5,Mediterranean
jziRKhtHxeJPAPWS21jRYw,Copeland's Cheesecake Bistro,New Orleans,LA,2.5,Italian
1xIzqeIKzW3zL_oB4iwMsA,Casa Country Mexican Grill & Tequilería,Madison,TN,4.0,Mexican
yUeQqByQ53UqPm8T9YtvoA,Young's Chop Suey,East Saint Louis,IL,3.0,Chinese
gnGIQWAwL28OhKlSxbVfyw,Pho 99 Vietnamese Cuisine,Harvey,LA,2.5,Vietnamese
rl-3sALujU36QSHgYksKPA,La Gloria Colombian Restaurant - Pinellas Park,Pinellas Park,FL,4.5,Mexican
VM-nhj9bLRb8TRv9-nKLwA,Grecian Island Restaurant,Tampa,FL,3.5,Greek
aQFQIlyHasaTz5DtjV57nQ,Whiskey Cake,Tampa,FL,4.0,American
Jcm-2RZWIcF0E4V6kekBsQ,El Chinito Gordo,Tucson,AZ,4.5,Mexican
TxDWECm9PbIboftdEoPeTQ,Hola Taco,Downingtown,PA,2.0,Mexican
mC_mN6yEZwpoZi11ZsGr2g,Castleton Grill,Indianapolis,IN,3.5,American
iCVrRHR_Yxr6mHCpObnE1g,AmeriThai,Philadelphia,PA,4.0,Thai
cm3AkByn_Vc2vgbcvOTUTg,Ric's Cafe,Tucson,AZ,2.0,American
uBbhjkxcl_MStbWQkcQ_Xg,China King,Saint Louis,MO,3.5,Chinese
WJttCFNov5-QJr4govnySQ,Bonefish Grill,St. Petersburg,FL,3.5,American
evbpaGxJULlu_QAnUV7oXg,Folcroft Diner,Folcroft,PA,4.0,American
G10zNaL02YL5ai5orAdDCQ,Lincoln Square Pancake House,Indianapolis,IN,4.5,Greek
-iSTJj5oyS6kzvaiw5T0Fg,Dragon House,Collingswood,NJ,4.5,Chinese
G1PbNo1yYxAu7G6b6sXZiw,Taco Loco,Philadelphia,PA,4.5,Mexican
PaOQ4ieONogGIpxYSa4NVg,Petite Chou Bistro and Champagne Bar,Indianapolis,IN,4.0,French
vYKqwc89YskMxQ-Fho40Pg,Whataburger,Tucson,AZ,3.0,American
M1Oj3ioi2qPoQEHfgiXo3Q,Applebee's Grill + Bar,Carrollwood,FL,2.5,American
DUfI_iaSWzHJecLJ-rxLYQ,LongHorn Steakhouse,Fairview Heights,IL,3.5,American
sczJMRhzdeHXi80lRlrGMQ,The Twisted Tandoor,Tucson,AZ,4.0,Indian
z0rlrFJnMFji9jEhfN2ZWg,Bella Mia,Bordentown,NJ,3.5,Italian
MiZkyuqAyy0pR96lBaIRJQ,Arizona Sports Grill,Tucson,AZ,2.5,American
sqQy0MzpPE-cHC77h0OLTg,Benedict's Family Restaurant,Pinellas Park,FL,4.5,Greek
CRe_j_zZ9XynzSc2Sc0ggA,Corner Pub Downtown,Nashville,TN,4.0,American
CQF7yZgEEPb2kIiNOB5gBQ,Applebee's Grill + Bar,Indianapolis,IN,1.5,American
4FucMCSnoC949Mad5kIM-g,Tommy's Jerky Indy,Indianapolis,IN,4.5,American
dv4yKRAKfvPGiMqpsSwH6Q,Chili's,Tampa,FL,3.0,Mexican
5bAYnAqoeV1fmzui_9qQOw,The Cellar Bistro,Tucson,AZ,2.5,American
1w40T5J6br425rMvpS1zgQ,La Cocina del Cafe,Philadelphia,PA,5.0,Mexican
ftYHkyI3cCJSpaj9At86sw,Bayside Cafe & Grill,Clearwater,FL,4.0,American
twCTg_f4zYakb_Pc_bX4VA,Taco Bell,Ruskin,FL,3.5,Mexican
xZKhj_0PWf9F0ubRyFG5og,Long Chim Nola,New Orleans,LA,4.5,Thai
4ykhWI_bbzMg2ZXKxxSeGg,Culver's,Tucson,AZ,3.5,American
ZgDoSIa-Hn1z7xrOLVHQkw,Arizona Student Unions,Tucson,AZ,3.5,American
JEKPAJJfJZOWcknNV2EGkw,Nosh,Maplewood,MO,4.0,Mediterranean
t7EhJThUl-MCOmst4NcTpg,SoFresh,Tampa,FL,4.5,Mediterranean
qibDo7L7chTUKMMaMsXKzg,Red Pavilion Mandarin Cuisine,Meridian,ID,4.0,Chinese
KkHWGJefR2IqYAii9MgQIA,Loren & Mari Mexican Grill,Carmel,IN,4.0,Mexican
inpHHalmEPkTMBg9yOWfLg,The Diner,Nashville,TN,3.0,American
85fRK1N_0ARvZ21Hph734Q,Columbia Bar & Grille,Phoenixville,PA,2.5,American
eFKG-I-rfuBmzWlDoiZwRQ,Chin's Kitchen,Doylestown,PA,3.0,Chinese
5ub3KP_a2bgggbTGz3AxFw,Italia Pizza and Restaurant,Bellmawr,NJ,3.0,Italian
RUXWCVeTj-v7Lqp7EWfYnA,Gia Nina's Pizza,Woodbury,NJ,4.5,Italian
P3u-RmooNdeWOP6utecNLw,MiMi Seafood and Bánh Mì,Gretna,LA,4.5,Vietnamese
NPpIyfRD5TV1ITKVbe8wJg,Rio Grande MX Cocina,Fairview Heights,IL,4.0,Mexican
BgQOm2TuoF1UmD4e7BOUjA,Jerry's Bar,Philadelphia,PA,3.5,American
z3eM7Wb7EsCuJbNz5IYu_Q,Bossam Bar,Philadelphia,PA,3.5,Korean
R4BGGSaz0y5Bq2bCWDQAQg,Tien Thai Pho,Abington,PA,3.0,Vietnamese
ZqqQ124LcATH_ECld51v8g,Del Italy,Sparks,NV,4.5,Italian
oxG-QAwONJXWNTvjeqOi3g,Rozana Mediterranean Grill,Hatboro,PA,4.0,Mediterranean
UTErsvW3x-jMuFy4pS2hng,HomeTown Buffet,Bridgeton,MO,2.0,American
SIRByIdRRvXGKURCZA1wSQ,Friendly's,Bensalem,PA,2.5,American
YeJAxQZMvD0YldaDu4rQaQ,Coventry Cafe,Pottstown,PA,3.5,American
M1w-dOmbD0OjM5T0tLtiJg,EiO & The Hive,Nashville,TN,3.5,American
JgiLG2kIDjBZfERKxcsJSA,Wong Lee's Chinese Cuisine,Tierra Verde,FL,3.5,Chinese
nVtPPzvdFaIqCeInov_FPg,Vincenzo's Grill,St. Petersburg,FL,4.0,Italian
JFK3bjPmtqvDGwNO7AS6MQ,Wild Wing Cafe,Franklin,TN,3.0,American
c4xAYwO_s8HEmOfCLVAhCA,Ha Long Bay,Tucson,AZ,4.0,Vietnamese
7YYP4htx_BMjPw38OB98kg,Jack in the Box,Tucson,AZ,3.0,Mexican
gGWsUakrxpJJNerSUXEmPQ,Steak ’n Shake,Carmel,IN,2.0,American
Zre4lF64SV-apIpCx8REvw,Mascoutah Steak House,Mascoutah,IL,3.5,American
IkQCv8yqdzD_VndrOd2p_w,The Capital Grille,Tampa,FL,4.0,American
WAmcXAO2Q5-qvyj9oT88fw,Tokyo Bleu,Cinnaminson,NJ,4.0,Japanese
V9rUn0mPbdgsjWqTMcTYog,Aloy PatThai Restaurant,Zephyrhills,FL,4.5,Thai
iYcm4BIRmuOpDP19t6FIhg,Burnz Restaurant Bar & Grill,Tampa,FL,4.5,American
D44IBRDtEScaWELey5IfCA,May's Counter Chicken And Waffles,Tucson,AZ,3.5,American
NB5XTBuLVCn7c9Lu5SUqKg,Chauhan Ale & Masala House,Nashville,TN,4.0,Indian
55y4jU48YKgcCVikkz33uA,Salsas Por El Lago II,Metairie,LA,3.0,Mexican
1i1A1gTrIyPdbxI_oYHOLg,Chick'nCone,Saint Louis,MO,3.5,American
C1F_T3S2JpoTy5p8-1zHlw,Mother's Restaurant,New Hope,PA,3.5,American
63wsqoXuGgehnuGrTW4y7g,The Farm House,Nashville,TN,4.0,American
